unix,iso_utc,gpu,util_gpu_pct,util_mem_pct,memory_used_mib,memory_total_mib,power_w,temperature_c,disk_free_gib,checkpoint_gib,rollout_gib,search_server_ok
1784014259.2272978,2026-07-14T07:30:59.227298+00:00,7,0,0,5,81920,60.37,30,38.050907135009766,0.0,3.575626760721207e-05,1
1784014264.3352523,2026-07-14T07:31:04.335252+00:00,0,0,0,5,81920,59.05,30,38.05083465576172,0.0,3.8943253457546234e-05,1
1784014264.3352523,2026-07-14T07:31:04.335252+00:00,1,0,0,5,81920,58.87,31,38.05083465576172,0.0,3.8943253457546234e-05,1
1784014264.3352523,2026-07-14T07:31:04.335252+00:00,2,0,0,5,81920,54.34,29,38.05083465576172,0.0,3.8943253457546234e-05,1
1784014264.3352523,2026-07-14T07:31:04.335252+00:00,3,0,0,5,81920,58.19,29,38.05083465576172,0.0,3.8943253457546234e-05,1
1784014264.3352523,2026-07-14T07:31:04.335252+00:00,4,0,0,5,81920,57.98,29,38.05083465576172,0.0,3.8943253457546234e-05,1
1784014264.3352523,2026-07-14T07:31:04.335252+00:00,5,0,0,5,81920,60.40,30,38.05083465576172,0.0,3.8943253457546234e-05,1
1784014264.3352523,2026-07-14T07:31:04.335252+00:00,6,0,0,5,81920,59.77,31,38.05083465576172,0.0,3.8943253457546234e-05,1
1784014264.3352523,2026-07-14T07:31:04.335252+00:00,7,0,0,5,81920,60.37,30,38.05083465576172,0.0,3.8943253457546234e-05,1
1784014269.4229574,2026-07-14T07:31:09.422957+00:00,0,0,0,5,81920,58.72,30,38.05076599121094,0.0,4.004966467618942e-05,1
1784014269.4229574,2026-07-14T07:31:09.422957+00:00,1,0,0,5,81920,58.87,31,38.05076599121094,0.0,4.004966467618942e-05,1
1784014269.4229574,2026-07-14T07:31:09.422957+00:00,2,0,0,5,81920,54.34,29,38.05076599121094,0.0,4.004966467618942e-05,1
1784014269.4229574,2026-07-14T07:31:09.422957+00:00,3,0,0,5,81920,57.92,29,38.05076599121094,0.0,4.004966467618942e-05,1
1784014269.4229574,2026-07-14T07:31:09.422957+00:00,4,0,0,5,81920,57.66,29,38.05076599121094,0.0,4.004966467618942e-05,1
1784014269.4229574,2026-07-14T07:31:09.422957+00:00,5,0,0,5,81920,60.40,30,38.05076599121094,0.0,4.004966467618942e-05,1
1784014269.4229574,2026-07-14T07:31:09.422957+00:00,6,0,0,5,81920,60.03,31,38.05076599121094,0.0,4.004966467618942e-05,1
1784014269.4229574,2026-07-14T07:31:09.422957+00:00,7,0,0,5,81920,60.37,30,38.05076599121094,0.0,4.004966467618942e-05,1
1784014274.5097456,2026-07-14T07:31:14.509746+00:00,0,0,0,5,81920,59.05,30,38.0505485534668,0.0,4.095863550901413e-05,1
1784014274.5097456,2026-07-14T07:31:14.509746+00:00,1,0,0,5,81920,58.87,31,38.0505485534668,0.0,4.095863550901413e-05,1
1784014274.5097456,2026-07-14T07:31:14.509746+00:00,2,0,0,5,81920,54.34,29,38.0505485534668,0.0,4.095863550901413e-05,1
1784014274.5097456,2026-07-14T07:31:14.509746+00:00,3,0,0,5,81920,57.92,29,38.0505485534668,0.0,4.095863550901413e-05,1
1784014274.5097456,2026-07-14T07:31:14.509746+00:00,4,0,0,5,81920,57.60,29,38.0505485534668,0.0,4.095863550901413e-05,1
1784014274.5097456,2026-07-14T07:31:14.509746+00:00,5,0,0,5,81920,60.40,30,38.0505485534668,0.0,4.095863550901413e-05,1
1784014274.5097456,2026-07-14T07:31:14.509746+00:00,6,0,0,5,81920,59.71,31,38.0505485534668,0.0,4.095863550901413e-05,1
1784014274.5097456,2026-07-14T07:31:14.509746+00:00,7,0,0,5,81920,60.37,30,38.0505485534668,0.0,4.095863550901413e-05,1
1784014279.620774,2026-07-14T07:31:19.620774+00:00,0,39,3,1933,81920,70.20,31,38.05050277709961,0.0,4.735216498374939e-05,1
1784014279.620774,2026-07-14T07:31:19.620774+00:00,1,38,3,2029,81920,73.60,32,38.05050277709961,0.0,4.735216498374939e-05,1
1784014279.620774,2026-07-14T07:31:19.620774+00:00,2,37,3,2029,81920,65.19,30,38.05050277709961,0.0,4.735216498374939e-05,1
1784014279.620774,2026-07-14T07:31:19.620774+00:00,3,37,3,2043,81920,69.08,30,38.05050277709961,0.0,4.735216498374939e-05,1
1784014279.620774,2026-07-14T07:31:19.620774+00:00,4,38,3,2043,81920,70.86,29,38.05050277709961,0.0,4.735216498374939e-05,1
1784014279.620774,2026-07-14T07:31:19.620774+00:00,5,38,3,2029,81920,85.59,31,38.05050277709961,0.0,4.735216498374939e-05,1
1784014279.620774,2026-07-14T07:31:19.620774+00:00,6,37,3,2029,81920,70.94,32,38.05050277709961,0.0,4.735216498374939e-05,1
1784014279.620774,2026-07-14T07:31:19.620774+00:00,7,38,2,1933,81920,75.17,31,38.05050277709961,0.0,4.735216498374939e-05,1
1784014284.7220023,2026-07-14T07:31:24.722002+00:00,0,0,0,4873,81920,68.36,31,38.05043411254883,0.0,4.897359758615494e-05,1
1784014284.7220023,2026-07-14T07:31:24.722002+00:00,1,0,0,4983,81920,68.15,32,38.05043411254883,0.0,4.897359758615494e-05,1
1784014284.7220023,2026-07-14T07:31:24.722002+00:00,2,0,0,4983,81920,63.67,30,38.05043411254883,0.0,4.897359758615494e-05,1
1784014284.7220023,2026-07-14T07:31:24.722002+00:00,3,0,0,4997,81920,67.24,30,38.05043411254883,0.0,4.897359758615494e-05,1
1784014284.7220023,2026-07-14T07:31:24.722002+00:00,4,0,0,4997,81920,67.56,29,38.05043411254883,0.0,4.897359758615494e-05,1
1784014284.7220023,2026-07-14T07:31:24.722002+00:00,5,0,0,4983,81920,70.98,31,38.05043411254883,0.0,4.897359758615494e-05,1
1784014284.7220023,2026-07-14T07:31:24.722002+00:00,6,0,0,4983,81920,69.35,32,38.05043411254883,0.0,4.897359758615494e-05,1
1784014284.7220023,2026-07-14T07:31:24.722002+00:00,7,0,0,4887,81920,70.35,31,38.05043411254883,0.0,4.897359758615494e-05,1
1784014289.815834,2026-07-14T07:31:29.815834+00:00,0,0,0,4873,81920,68.36,31,38.05015563964844,0.0,5.1781535148620605e-05,1
1784014289.815834,2026-07-14T07:31:29.815834+00:00,1,0,0,4983,81920,68.15,32,38.05015563964844,0.0,5.1781535148620605e-05,1
1784014289.815834,2026-07-14T07:31:29.815834+00:00,2,0,0,4983,81920,63.67,30,38.05015563964844,0.0,5.1781535148620605e-05,1
1784014289.815834,2026-07-14T07:31:29.815834+00:00,3,0,0,4997,81920,67.24,30,38.05015563964844,0.0,5.1781535148620605e-05,1
1784014289.815834,2026-07-14T07:31:29.815834+00:00,4,0,0,4997,81920,67.56,29,38.05015563964844,0.0,5.1781535148620605e-05,1
1784014289.815834,2026-07-14T07:31:29.815834+00:00,5,0,0,4983,81920,70.71,31,38.05015563964844,0.0,5.1781535148620605e-05,1
1784014289.815834,2026-07-14T07:31:29.815834+00:00,6,0,0,4983,81920,69.35,32,38.05015563964844,0.0,5.1781535148620605e-05,1
1784014289.815834,2026-07-14T07:31:29.815834+00:00,7,0,0,4887,81920,70.35,31,38.05015563964844,0.0,5.1781535148620605e-05,1
1784014294.9037714,2026-07-14T07:31:34.903771+00:00,0,0,0,4873,81920,68.36,31,38.05008316040039,0.0,5.380064249038696e-05,1
1784014294.9037714,2026-07-14T07:31:34.903771+00:00,1,0,0,4983,81920,68.15,32,38.05008316040039,0.0,5.380064249038696e-05,1
1784014294.9037714,2026-07-14T07:31:34.903771+00:00,2,0,0,4983,81920,63.67,30,38.05008316040039,0.0,5.380064249038696e-05,1
1784014294.9037714,2026-07-14T07:31:34.903771+00:00,3,0,0,4997,81920,67.24,30,38.05008316040039,0.0,5.380064249038696e-05,1
1784014294.9037714,2026-07-14T07:31:34.903771+00:00,4,0,0,4997,81920,67.56,29,38.05008316040039,0.0,5.380064249038696e-05,1
1784014294.9037714,2026-07-14T07:31:34.903771+00:00,5,0,0,4983,81920,70.71,31,38.05008316040039,0.0,5.380064249038696e-05,1
1784014294.9037714,2026-07-14T07:31:34.903771+00:00,6,0,0,4983,81920,69.67,32,38.05008316040039,0.0,5.380064249038696e-05,1
1784014294.9037714,2026-07-14T07:31:34.903771+00:00,7,0,0,4887,81920,70.35,31,38.05008316040039,0.0,5.380064249038696e-05,1
1784014300.0044892,2026-07-14T07:31:40.004489+00:00,0,0,0,4873,81920,68.36,31,38.04996109008789,0.0,5.473196506500244e-05,1
1784014300.0044892,2026-07-14T07:31:40.004489+00:00,1,0,0,4983,81920,68.15,32,38.04996109008789,0.0,5.473196506500244e-05,1
1784014300.0044892,2026-07-14T07:31:40.004489+00:00,2,0,0,4983,81920,63.67,30,38.04996109008789,0.0,5.473196506500244e-05,1
1784014300.0044892,2026-07-14T07:31:40.004489+00:00,3,0,0,4997,81920,67.17,30,38.04996109008789,0.0,5.473196506500244e-05,1
1784014300.0044892,2026-07-14T07:31:40.004489+00:00,4,0,0,4997,81920,67.56,29,38.04996109008789,0.0,5.473196506500244e-05,1
1784014300.0044892,2026-07-14T07:31:40.004489+00:00,5,0,0,4983,81920,70.39,31,38.04996109008789,0.0,5.473196506500244e-05,1
1784014300.0044892,2026-07-14T07:31:40.004489+00:00,6,0,0,4983,81920,69.67,32,38.04996109008789,0.0,5.473196506500244e-05,1
1784014300.0044892,2026-07-14T07:31:40.004489+00:00,7,0,0,4887,81920,70.35,31,38.04996109008789,0.0,5.473196506500244e-05,1
1784014305.1039681,2026-07-14T07:31:45.103968+00:00,0,0,0,4873,81920,68.36,31,38.050106048583984,0.0,5.7513825595378876e-05,1
1784014305.1039681,2026-07-14T07:31:45.103968+00:00,1,0,0,4983,81920,68.15,32,38.050106048583984,0.0,5.7513825595378876e-05,1
1784014305.1039681,2026-07-14T07:31:45.103968+00:00,2,0,0,4983,81920,63.67,30,38.050106048583984,0.0,5.7513825595378876e-05,1
1784014305.1039681,2026-07-14T07:31:45.103968+00:00,3,0,0,4997,81920,67.24,30,38.050106048583984,0.0,5.7513825595378876e-05,1
1784014305.1039681,2026-07-14T07:31:45.103968+00:00,4,0,0,4997,81920,67.56,29,38.050106048583984,0.0,5.7513825595378876e-05,1
1784014305.1039681,2026-07-14T07:31:45.103968+00:00,5,0,0,4983,81920,70.98,31,38.050106048583984,0.0,5.7513825595378876e-05,1
1784014305.1039681,2026-07-14T07:31:45.103968+00:00,6,0,0,4983,81920,69.67,32,38.050106048583984,0.0,5.7513825595378876e-05,1
1784014305.1039681,2026-07-14T07:31:45.103968+00:00,7,0,0,4887,81920,70.35,31,38.050106048583984,0.0,5.7513825595378876e-05,1
1784014310.1923103,2026-07-14T07:31:50.192310+00:00,0,0,0,4873,81920,68.36,31,38.049644470214844,0.0,5.84600493311882e-05,1
1784014310.1923103,2026-07-14T07:31:50.192310+00:00,1,0,0,4983,81920,68.15,32,38.049644470214844,0.0,5.84600493311882e-05,1
1784014310.1923103,2026-07-14T07:31:50.192310+00:00,2,0,0,4983,81920,63.67,30,38.049644470214844,0.0,5.84600493311882e-05,1
1784014310.1923103,2026-07-14T07:31:50.192310+00:00,3,0,0,4997,81920,67.24,30,38.049644470214844,0.0,5.84600493311882e-05,1
1784014310.1923103,2026-07-14T07:31:50.192310+00:00,4,0,0,4997,81920,67.56,30,38.049644470214844,0.0,5.84600493311882e-05,1
1784014310.1923103,2026-07-14T07:31:50.192310+00:00,5,0,0,4983,81920,70.98,31,38.049644470214844,0.0,5.84600493311882e-05,1
1784014310.1923103,2026-07-14T07:31:50.192310+00:00,6,0,0,4983,81920,69.67,32,38.049644470214844,0.0,5.84600493311882e-05,1
1784014310.1923103,2026-07-14T07:31:50.192310+00:00,7,0,0,4887,81920,70.35,31,38.049644470214844,0.0,5.84600493311882e-05,1
1784014315.298029,2026-07-14T07:31:55.298029+00:00,0,33,0,10007,81920,69.01,31,38.049617767333984,0.0,6.144493818283081e-05,1
1784014315.298029,2026-07-14T07:31:55.298029+00:00,1,33,0,10117,81920,68.47,32,38.049617767333984,0.0,6.144493818283081e-05,1
1784014315.298029,2026-07-14T07:31:55.298029+00:00,2,29,0,10117,81920,64.32,30,38.049617767333984,0.0,6.144493818283081e-05,1
1784014315.298029,2026-07-14T07:31:55.298029+00:00,3,30,0,10131,81920,67.49,30,38.049617767333984,0.0,6.144493818283081e-05,1
1784014315.298029,2026-07-14T07:31:55.298029+00:00,4,34,0,10131,81920,68.16,30,38.049617767333984,0.0,6.144493818283081e-05,1
1784014315.298029,2026-07-14T07:31:55.298029+00:00,5,34,0,10117,81920,71.64,31,38.049617767333984,0.0,6.144493818283081e-05,1
1784014315.298029,2026-07-14T07:31:55.298029+00:00,6,28,0,10117,81920,69.95,32,38.049617767333984,0.0,6.144493818283081e-05,1
1784014315.298029,2026-07-14T07:31:55.298029+00:00,7,27,0,10021,81920,70.61,31,38.049617767333984,0.0,6.144493818283081e-05,1
1784014320.4067323,2026-07-14T07:32:00.406732+00:00,0,0,0,10007,81920,68.36,31,38.049617767333984,0.0,6.264448165893555e-05,1
1784014320.4067323,2026-07-14T07:32:00.406732+00:00,1,0,0,10117,81920,68.15,32,38.049617767333984,0.0,6.264448165893555e-05,1
1784014320.4067323,2026-07-14T07:32:00.406732+00:00,2,0,0,10117,81920,63.67,30,38.049617767333984,0.0,6.264448165893555e-05,1
1784014320.4067323,2026-07-14T07:32:00.406732+00:00,3,0,0,10131,81920,67.24,30,38.049617767333984,0.0,6.264448165893555e-05,1
1784014320.4067323,2026-07-14T07:32:00.406732+00:00,4,0,0,10131,81920,67.56,30,38.049617767333984,0.0,6.264448165893555e-05,1
1784014320.4067323,2026-07-14T07:32:00.406732+00:00,5,0,0,10117,81920,70.39,31,38.049617767333984,0.0,6.264448165893555e-05,1
1784014320.4067323,2026-07-14T07:32:00.406732+00:00,6,0,0,10117,81920,69.35,32,38.049617767333984,0.0,6.264448165893555e-05,1
1784014320.4067323,2026-07-14T07:32:00.406732+00:00,7,0,0,10021,81920,70.35,31,38.049617767333984,0.0,6.264448165893555e-05,1
1784014325.509158,2026-07-14T07:32:05.509158+00:00,0,0,0,10007,81920,68.36,31,38.04960250854492,0.0,6.359070539474487e-05,1
1784014325.509158,2026-07-14T07:32:05.509158+00:00,1,0,0,10117,81920,68.15,32,38.04960250854492,0.0,6.359070539474487e-05,1
1784014325.509158,2026-07-14T07:32:05.509158+00:00,2,0,0,10117,81920,63.67,30,38.04960250854492,0.0,6.359070539474487e-05,1
1784014325.509158,2026-07-14T07:32:05.509158+00:00,3,0,0,10131,81920,67.24,30,38.04960250854492,0.0,6.359070539474487e-05,1
1784014325.509158,2026-07-14T07:32:05.509158+00:00,4,0,0,10131,81920,67.56,30,38.04960250854492,0.0,6.359070539474487e-05,1
1784014325.509158,2026-07-14T07:32:05.509158+00:00,5,0,0,10117,81920,70.71,31,38.04960250854492,0.0,6.359070539474487e-05,1
1784014325.509158,2026-07-14T07:32:05.509158+00:00,6,0,0,10117,81920,69.35,32,38.04960250854492,0.0,6.359070539474487e-05,1
1784014325.509158,2026-07-14T07:32:05.509158+00:00,7,0,0,10021,81920,70.35,31,38.04960250854492,0.0,6.359070539474487e-05,1
1784014330.6930122,2026-07-14T07:32:10.693012+00:00,0,0,0,10007,81920,68.36,31,38.049537658691406,0.0,6.452202796936035e-05,1
1784014330.6930122,2026-07-14T07:32:10.693012+00:00,1,0,0,10117,81920,68.15,32,38.049537658691406,0.0,6.452202796936035e-05,1
1784014330.6930122,2026-07-14T07:32:10.693012+00:00,2,0,0,10117,81920,63.67,30,38.049537658691406,0.0,6.452202796936035e-05,1
1784014330.6930122,2026-07-14T07:32:10.693012+00:00,3,0,0,10131,81920,67.24,30,38.049537658691406,0.0,6.452202796936035e-05,1
1784014330.6930122,2026-07-14T07:32:10.693012+00:00,4,0,0,10131,81920,67.56,30,38.049537658691406,0.0,6.452202796936035e-05,1
1784014330.6930122,2026-07-14T07:32:10.693012+00:00,5,0,0,10117,81920,70.39,31,38.049537658691406,0.0,6.452202796936035e-05,1
1784014330.6930122,2026-07-14T07:32:10.693012+00:00,6,0,0,10117,81920,69.67,32,38.049537658691406,0.0,6.452202796936035e-05,1
1784014330.6930122,2026-07-14T07:32:10.693012+00:00,7,0,0,10021,81920,70.35,31,38.049537658691406,0.0,6.452202796936035e-05,1
1784014335.795535,2026-07-14T07:32:15.795535+00:00,0,0,0,10007,81920,68.36,31,38.049537658691406,0.0,6.546825170516968e-05,1
1784014335.795535,2026-07-14T07:32:15.795535+00:00,1,0,0,10117,81920,68.15,32,38.049537658691406,0.0,6.546825170516968e-05,1
1784014335.795535,2026-07-14T07:32:15.795535+00:00,2,0,0,10117,81920,63.67,30,38.049537658691406,0.0,6.546825170516968e-05,1
1784014335.795535,2026-07-14T07:32:15.795535+00:00,3,0,0,10131,81920,67.17,30,38.049537658691406,0.0,6.546825170516968e-05,1
1784014335.795535,2026-07-14T07:32:15.795535+00:00,4,0,0,10131,81920,67.56,30,38.049537658691406,0.0,6.546825170516968e-05,1
1784014335.795535,2026-07-14T07:32:15.795535+00:00,5,0,0,10117,81920,70.98,31,38.049537658691406,0.0,6.546825170516968e-05,1
1784014335.795535,2026-07-14T07:32:15.795535+00:00,6,0,0,10117,81920,69.67,32,38.049537658691406,0.0,6.546825170516968e-05,1
1784014335.795535,2026-07-14T07:32:15.795535+00:00,7,0,0,10021,81920,70.35,31,38.049537658691406,0.0,6.546825170516968e-05,1
1784014340.8968966,2026-07-14T07:32:20.896897+00:00,0,98,99,11621,81920,302.17,42,38.049537658691406,0.0,6.640702486038208e-05,1
1784014340.8968966,2026-07-14T07:32:20.896897+00:00,1,98,99,11731,81920,301.22,44,38.049537658691406,0.0,6.640702486038208e-05,1
1784014340.8968966,2026-07-14T07:32:20.896897+00:00,2,98,99,11731,81920,294.37,42,38.049537658691406,0.0,6.640702486038208e-05,1
1784014340.8968966,2026-07-14T07:32:20.896897+00:00,3,98,99,11745,81920,341.74,40,38.049537658691406,0.0,6.640702486038208e-05,1
1784014340.8968966,2026-07-14T07:32:20.896897+00:00,4,98,99,11745,81920,318.12,42,38.049537658691406,0.0,6.640702486038208e-05,1
1784014340.8968966,2026-07-14T07:32:20.896897+00:00,5,98,100,11731,81920,295.35,44,38.049537658691406,0.0,6.640702486038208e-05,1
1784014340.8968966,2026-07-14T07:32:20.896897+00:00,6,98,100,11731,81920,302.48,43,38.049537658691406,0.0,6.640702486038208e-05,1
1784014340.8968966,2026-07-14T07:32:20.896897+00:00,7,98,95,11635,81920,359.88,45,38.049537658691406,0.0,6.640702486038208e-05,1
1784014346.0003655,2026-07-14T07:32:26.000365+00:00,0,10,3,43983,81920,69.73,34,38.049530029296875,0.0,6.737746298313141e-05,1
1784014346.0003655,2026-07-14T07:32:26.000365+00:00,1,12,3,44051,81920,71.17,35,38.049530029296875,0.0,6.737746298313141e-05,1
1784014346.0003655,2026-07-14T07:32:26.000365+00:00,2,13,3,44059,81920,209.51,33,38.049530029296875,0.0,6.737746298313141e-05,1
1784014346.0003655,2026-07-14T07:32:26.000365+00:00,3,12,3,44073,81920,68.16,33,38.049530029296875,0.0,6.737746298313141e-05,1
1784014346.0003655,2026-07-14T07:32:26.000365+00:00,4,12,3,44065,81920,82.03,33,38.049530029296875,0.0,6.737746298313141e-05,1
1784014346.0003655,2026-07-14T07:32:26.000365+00:00,5,12,3,44051,81920,71.31,34,38.049530029296875,0.0,6.737746298313141e-05,1
1784014346.0003655,2026-07-14T07:32:26.000365+00:00,6,2,1,44051,81920,70.54,35,38.049530029296875,0.0,6.737746298313141e-05,1
1784014346.0003655,2026-07-14T07:32:26.000365+00:00,7,13,3,44027,81920,75.69,34,38.049530029296875,0.0,6.737746298313141e-05,1
1784014351.1050885,2026-07-14T07:32:31.105088+00:00,0,0,0,44281,81920,68.94,32,38.049468994140625,0.0,6.833113729953766e-05,1
1784014351.1050885,2026-07-14T07:32:31.105088+00:00,1,0,0,44349,81920,68.15,34,38.049468994140625,0.0,6.833113729953766e-05,1
1784014351.1050885,2026-07-14T07:32:31.105088+00:00,2,1,0,44411,81920,174.17,33,38.049468994140625,0.0,6.833113729953766e-05,1
1784014351.1050885,2026-07-14T07:32:31.105088+00:00,3,11,3,44453,81920,68.01,32,38.049468994140625,0.0,6.833113729953766e-05,1
1784014351.1050885,2026-07-14T07:32:31.105088+00:00,4,0,0,44395,81920,117.63,32,38.049468994140625,0.0,6.833113729953766e-05,1
1784014351.1050885,2026-07-14T07:32:31.105088+00:00,5,11,3,44381,81920,70.71,33,38.049468994140625,0.0,6.833113729953766e-05,1
1784014351.1050885,2026-07-14T07:32:31.105088+00:00,6,11,3,44381,81920,70.20,34,38.049468994140625,0.0,6.833113729953766e-05,1
1784014351.1050885,2026-07-14T07:32:31.105088+00:00,7,11,3,44357,81920,73.57,33,38.049468994140625,0.0,6.833113729953766e-05,1
1784014356.205379,2026-07-14T07:32:36.205379+00:00,0,0,0,44627,81920,168.85,33,38.049461364746094,0.0,6.928294897079468e-05,1
1784014356.205379,2026-07-14T07:32:36.205379+00:00,1,0,0,44695,81920,72.68,34,38.049461364746094,0.0,6.928294897079468e-05,1
1784014356.205379,2026-07-14T07:32:36.205379+00:00,2,0,0,44759,81920,65.72,32,38.049461364746094,0.0,6.928294897079468e-05,1
1784014356.205379,2026-07-14T07:32:36.205379+00:00,3,8,3,44823,81920,67.49,31,38.049461364746094,0.0,6.928294897079468e-05,1
1784014356.205379,2026-07-14T07:32:36.205379+00:00,4,0,0,44741,81920,68.43,31,38.049461364746094,0.0,6.928294897079468e-05,1
1784014356.205379,2026-07-14T07:32:36.205379+00:00,5,3,1,44727,81920,113.39,33,38.049461364746094,0.0,6.928294897079468e-05,1
1784014356.205379,2026-07-14T07:32:36.205379+00:00,6,5,2,44727,81920,69.95,33,38.049461364746094,0.0,6.928294897079468e-05,1
1784014356.205379,2026-07-14T07:32:36.205379+00:00,7,1,0,44703,81920,70.61,33,38.049461364746094,0.0,6.928294897079468e-05,1
1784014361.3127887,2026-07-14T07:32:41.312789+00:00,0,2,1,44945,81920,68.76,31,38.049461364746094,0.0,7.022358477115631e-05,1
